id,name,address,city,county,state,zip,plan,specialty,type
5295,"Alcalay ,Allison,D",2030 Sutter Pl,Davis,Yolo,CA,95616,CA - Anthem BC,Internal Medicine,ACO
5296,"Alcalay ,Allison,D",2261 Douglas Blvd,Roseville,Placer,CA,95661,CA - Anthem BC,Internal Medicine,ACO
5297,"Alcalay ,Allison,D",4501 X St,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Internal Medicine,ACO
5298,"Alcantar ,Juan,M",19950 Rinaldi St,Porter Ranch,Los Angeles,CA,91326,CA - Anthem BC,Hematology & Oncology,ACO
5299,"Alcantar ,Juan,M",19950 Rinaldi St,Porter Ranch,Los Angeles,CA,91326,CA - Anthem BC,Internal Medicine,ACO
5300,"Alcantar ,Juan,M",201 S Buena Vista St,Burbank,Los Angeles,CA,91505,CA - Anthem BC,Hematology & Oncology,ACO
5301,"Alcantar ,Juan,M",201 S Buena Vista St,Burbank,Los Angeles,CA,91505,CA - Anthem BC,Internal Medicine,ACO
5302,"Alconcel ,Franklin,",12550 Hesperia Rd,Victorville,San Bernardino,CA,92395,CA - BS of California,Emergency Medicine,ACO
5303,"Alconcel ,Franklin,",17043 Main St,Hesperia,San Bernardino,CA,92345,CA - BS of California,Emergency Medicine,ACO
5304,"Aldrich ,Jon,M",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Anesthesiology,ACO
5305,"Aldrich ,Jon,M",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,General Practice,ACO
5306,"Aldrovandi ,Grace,M",1250 16th St,Santa Monica,Los Angeles,CA,90404,CA - Anthem BC,Pediatric Infectious Diseases,ACO
5307,"Aldrovandi ,Grace,M",1250 16th St,Santa Monica,Los Angeles,CA,90404,CA - Anthem BC,Pediatrics,ACO
5308,"Aldrovandi ,Grace,M",200 Ucla Medical Plz,Los Angeles,Los Angeles,CA,90095,CA - Anthem BC,Pediatric Infectious Diseases,ACO
5309,"Aldrovandi ,Grace,M",200 Ucla Medical Plz,Los Angeles,Los Angeles,CA,90095,CA - Anthem BC,Pediatrics,ACO
5310,"Aldwinckle ,Robin,J",2315 Stockton Blvd,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Anesthesiology,ACO
5311,"Alegre ,Gary,M",2261 Douglas Blvd,Roseville,Placer,CA,95661,CA - Anthem BC,Orthopedic Surgery,ACO
5312,"Alegre ,Gary,M",2488 N California St,Stockton,San Joaquin,CA,95204,CA - Anthem BC,Orthopedic Surgery,ACO
5313,"Alegria ,Daniel,S",795 El Camino Real,Palo Alto,Santa Clara,CA,94301,CA - Anthem BC,Family Practice,ACO
5314,"Alejo ,Florante,A",282 E Sepulveda Blvd,Carson,Los Angeles,CA,90745,CA - Anthem BC,General Practice,ACO
5315,Alejo Florante A,282 E Sepulveda Blvd,Carson,Los Angeles,CA,90745,CA - Anthem BC,Family Practice,ACO
5316,"Alekal ,Prashanti,Y",1155 W Central Ave,Santa Ana,Orange,CA,92707,CA - Anthem BC,Infectious Diseases,ACO
5317,"Alekal ,Prashanti,Y",1155 W Central Ave,Santa Ana,Orange,CA,92707,CA - Anthem BC,Internal Medicine,ACO
5318,"Alekal ,Prashanti,Y",1155 W Central Ave,Santa Ana,Orange,CA,92707,CA - Anthem BC,Pediatrics,ACO
5319,"Alemzadeh ,Farrokh,",665 Camino De Los Mares,San Clemente,Orange,CA,92673,CA - Anthem BC,Family Practice,ACO
5320,"Aleshi ,Pedram,",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Anesthesiology,ACO
5321,Alex Zand MD A Professional Corp,1010 W La Veta Ave,Orange,Orange,CA,92868,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5322,"Alexakis ,Peter,G",1250 16th St,Santa Monica,Los Angeles,CA,90404,CA - Anthem BC,Orthopedic Surgery,ACO
5323,"Alexan Shirabad ,Richard,",3335 S Fairway St,Visalia,Tulare,CA,93277,CA - Anthem BC,Neurology,ACO
5324,"Alexan Shirabad ,Richard,",4900 Commerce Dr,Bakersfield,Kern,CA,93309,CA - Anthem BC,Neurology,ACO
5325,"Alexander ,Harsha,K",600 Coffee Rd,Modesto,Stanislaus,CA,95355,CA - Anthem BC,General Practice,ACO
5326,"Alexander ,Harsha,K",600 Coffee Rd,Modesto,Stanislaus,CA,95355,CA - Anthem BC,Internal Medicine,ACO
5327,"Alexander ,Lancelot,O",23845 Holman Hwy,Monterey,Monterey,CA,93940,CA - Anthem BC,Internal Medicine,ACO
5328,"Alexander ,Lancelot,O",23845 Holman Hwy,Monterey,Monterey,CA,93940,CA - Anthem BC,Neurology,ACO
5329,"Alexander ,Mary,E",5525 Grossmont Center Dr,La Mesa,San Diego,CA,91942,CA - Anthem BC,Internal Medicine,ACO
5330,"Alexander ,Matthew,D",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Diagnostic Radiology,ACO
5331,"Alexander ,Matthew,D",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Radiology,ACO
5332,"Alexander ,Matthew,D",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Radiology - Neuroradiology,ACO
5333,"Alexander ,Matthew,D",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,"Radiology, Vascular & Interventional",ACO
5334,Alexander Foot & Ankle Care Center Inc,1777 N Bellflower Blvd,Long Beach,Los Angeles,CA,90815,CA - Anthem BC,Podiatrist - General Practice,ACO
5335,Alexander II Richard L,2 Upper Ragsdale Dr,Monterey,Monterey,CA,93940,CA - Anthem BC,OB-Gynecology,ACO
5336,"Alexander II,Richard,L",2 Upper Ragsdale Dr,Monterey,Monterey,CA,93940,CA - Anthem BC,OB-Gynecology,ACO
5337,Alexander J Shen MD Inc,3330 Lomita Blvd,Torrance,Los Angeles,CA,90505,CA - BS of California,Internal Medicine,ACO
5338,Alexander Prattes MD LLC,27871 Medical Center Rd,Mission Viejo,Orange,CA,92691,CA - Anthem BC,Family Practice,ACO
5339,Alexander Reyzelman DPM Inc,20100 Lake Chabot Rd,Castro Valley,Alameda,CA,94546,CA - BS of California,Primary Podiatric Medicine,ACO
5340,Alexander Reyzelman DPM Inc,2299 Post St,San Francisco,San Francisco,CA,94115,CA - Anthem BC,Podiatrist - General Practice,ACO
5341,Alexander Reyzelman DPM Inc,2299 Post St,San Francisco,San Francisco,CA,94115,CA - BS of California,Primary Podiatric Medicine,ACO
5342,Alexander Reyzelman DPM Inc,4000 Dublin Blvd,Dublin,Alameda,CA,94568,CA - BS of California,Primary Podiatric Medicine,ACO
5343,Alexander Reyzelman DPM Inc,6600 Mercy Ct,Fair Oaks,Sacramento,CA,95628,CA - Anthem BC,Podiatrist - General Practice,ACO
5344,Alexander Reyzelman DPM Inc,6600 Mercy Ct,Fair Oaks,Sacramento,CA,95628,CA - BS of California,Primary Podiatric Medicine,ACO
5345,Alexander Shpaner MD Inc,6719 Alvarado Rd,San Diego,San Diego,CA,92120,CA - Anthem BC,Gastroenterology,ACO
5346,Alexander Taghva MD Inc,26732 Crown Valley Pkwy,Mission Viejo,Orange,CA,92691,CA - Anthem BC,Neurological Surgery,ACO
5347,Alexander Y Chan MD Inc,4748 Saint Andrews Dr,Stockton,San Joaquin,CA,95219,CA - Anthem BC,Internal Medicine,ACO
5348,"Alexanian ,Serge,",924 Westwood Blvd,Los Angeles,Los Angeles,CA,90024,CA - Anthem BC,"Pathologic Anatomy, Clinical Pathology",ACO
5349,"Alexiewicz ,Jadwiga,M",7910 Frost St,San Diego,San Diego,CA,92123,CA - Anthem BC,Internal Medicine,ACO
5350,"Alexiewicz ,Jadwiga,M",7910 Frost St,San Diego,San Diego,CA,92123,CA - Anthem BC,Nephrology,ACO
5351,"Alexiewicz ,Jadwiga,M",8010 Frost St,San Diego,San Diego,CA,92123,CA - Anthem BC,Internal Medicine,ACO
5352,"Alexiewicz ,Jadwiga,M",8010 Frost St,San Diego,San Diego,CA,92123,CA - Anthem BC,Nephrology,ACO
5353,Al-Hasan Mohammad S,930 Sunset Dr,Hollister,San Benito,CA,95023,CA - Anthem BC,Internal Medicine,PCMH
5354,"Ali ,Jawad,",2221 Stockton Blvd,Sacramento,Sacramento,CA,95817,CA - Anthem BC,General Surgery,ACO
5355,"Ali ,Mir,B",11160 Warner Ave,Fountain Valley,Orange,CA,92708,CA - Anthem BC,General Surgery,ACO
5356,"Ali ,Mir,B",18111 Brookhurst St,Fountain Valley,Orange,CA,92708,CA - Anthem BC,General Surgery,ACO
5357,"Ali ,Mohamed,R",2221 Stockton Blvd,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Gastroenterology,ACO
5358,"Ali ,Mohamed,R",2221 Stockton Blvd,Sacramento,Sacramento,CA,95817,CA - Anthem BC,General Surgery,ACO
5359,"Ali ,Mohamed,R",2315 Stockton Blvd,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Gastroenterology,ACO
5360,"Ali ,Mohamed,R",2315 Stockton Blvd,Sacramento,Sacramento,CA,95817,CA - Anthem BC,General Surgery,ACO
5361,"Ali ,Mohsen,I",1330 W Covina Blvd,San Dimas,Los Angeles,CA,91773,CA - Anthem BC,Neurology,ACO
5362,"Ali ,Mohsen,I",1330 W Covina Blvd,San Dimas,Los Angeles,CA,91773,CA - Anthem BC,Psychiatry,ACO
5363,"Ali ,Mohsin,M",13233 Briarwood St,Cerritos,Los Angeles,CA,90703,CA - Anthem BC,OB-Gynecology,ACO
5364,"Ali ,Syeda,M",10 Congress St,Pasadena,Los Angeles,CA,91105,CA - Anthem BC,Internal Medicine,ACO
5365,"Ali ,Syeda,M",10 Congress St,Pasadena,Los Angeles,CA,91105,CA - Anthem BC,Nephrology,ACO
5366,Ali M Meibodi MD Inc,20911 Earl St,Torrance,Los Angeles,CA,90503,CA - Anthem BC,Cardiovascular Disease,ACO
5367,Ali Mohammed M,23672 Birtcher Dr,Lake Forest,Orange,CA,92630,CA - Anthem BC,Family Practice,ACO
5368,Ali Shirzadi MD Inc,2577 Samaritan Dr,San Jose,Santa Clara,CA,95124,CA - Anthem BC,Neurological Surgery,ACO
5369,"Aliabadi ,Samira,",3200 Kearney St,Fremont,Alameda,CA,94538,CA - Anthem BC,Neonatial Perinatal Medicine,ACO
5370,"Aliabadi ,Samira,",3200 Kearney St,Fremont,Alameda,CA,94538,CA - Anthem BC,Pediatrics,ACO
5371,"Aliabadi ,Samira,",4050 Dublin Blvd,Dublin,Alameda,CA,94568,CA - Anthem BC,Neonatial Perinatal Medicine,ACO
5372,"Aliabadi ,Samira,",4050 Dublin Blvd,Dublin,Alameda,CA,94568,CA - Anthem BC,Pediatrics,ACO
5373,"Alicaway ,Edgardo,G",1800 Sullivan Ave,Daly City,San Mateo,CA,94015,CA - BS of California,Neurology,ACO
5374,Alice Diego Malit MD,23517 Main St,Carson,Los Angeles,CA,90745,CA - BS of California,Pediatrics,ACO
5375,Alice Song MD Inc,10861 Cherry St,Los Alamitos,Orange,CA,90720,CA - Anthem BC,Ophthalmology,ACO
5376,"Alikpala ,Agnes,Y",350 Rhode Island St,San Francisco,San Francisco,CA,94103,CA - Anthem BC,Pediatrics,ACO
5377,"Alimadadian ,Linda,",4708 Barranca Pkwy,Irvine,Orange,CA,92604,CA - Anthem BC,Internal Medicine,ACO
5378,Alimadadian Linda,113 Waterworks Way,Irvine,Orange,CA,92618,CA - Anthem BC,Internal Medicine,ACO
5379,Aliso Viejo Family Medicine Professional Corporation,24801 Alicia Pkwy,Laguna Hills,Orange,CA,92653,CA - Anthem BC,Family Practice,ACO
5380,Alison Tate MD Inc,10 Congress St,Pasadena,Los Angeles,CA,91105,CA - Anthem BC,OB-Gynecology,ACO
5381,Alison Tate MD Inc,50 Alessandro Pl,Pasadena,Los Angeles,CA,91105,CA - Anthem BC,OB-Gynecology,ACO
5382,"Aljilani ,Amir,",8700 Beverly Blvd,West Hollywood,Los Angeles,CA,90048,CA - Anthem BC,Internal Medicine,ACO
5383,"Alkan ,Serhan,",8700 Beverly Blvd,West Hollywood,Los Angeles,CA,90048,CA - Anthem BC,Hematology & Oncology,ACO
5384,"Alkan ,Serhan,",8700 Beverly Blvd,West Hollywood,Los Angeles,CA,90048,CA - Anthem BC,"Pathologic Anatomy, Clinical Pathology",ACO
5385,"Alkhouli ,Hassan,M",7955 Westminster Blvd,Westminster,Orange,CA,92683,CA - Anthem BC,Critical Care Medicine,ACO
5386,"Alkhouli ,Hassan,M",7955 Westminster Blvd,Westminster,Orange,CA,92683,CA - Anthem BC,Internal Medicine,ACO
5387,"Alkhouli ,Hassan,M",7955 Westminster Blvd,Westminster,Orange,CA,92683,CA - Anthem BC,Pulmonary Diseases,ACO
5388,All In One Foot Care Center,113 Waterworks Way,Irvine,Orange,CA,92618,CA - Anthem BC,Podiatrist - General Practice,ACO
5389,All In One Foot Care Center,24331 El Toro Rd,Laguna Woods,Orange,CA,92637,CA - Anthem BC,Podiatrist - General Practice,ACO
5390,All Points Medical Group,16003 Tuscola Rd,Apple Valley,San Bernardino,CA,92307,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5391,All South Bay Footcare,23365 Hawthorne Blvd,Torrance,Los Angeles,CA,90505,CA - BS of California,Primary Podiatric Medicine,ACO
5392,All South Bay Footcare Podiatry Group Inc,23365 Hawthorne Blvd,Torrance,Los Angeles,CA,90505,CA - Anthem BC,Podiatrist - General Practice,ACO
5393,All South Bay Footcare Podiatry Group Inc,25316 Crenshaw Blvd,Torrance,Los Angeles,CA,90505,CA - Anthem BC,Podiatrist - General Practice,ACO
5394,Alla Skalnyi MD Inc,1720 El Camino Real,Burlingame,San Mateo,CA,94010,CA - Anthem BC,OB-Gynecology,ACO
5395,"Allak ,Amir,",2521 Stockton Blvd,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Otolaryngology (ENT),ACO
5396,Allameh Medical Corporation,25982 Pala,Mission Viejo,Orange,CA,92691,CA - Anthem BC,Internal Medicine,ACO
5397,"Allamehzadeh ,Reza,",24881 Alicia Pkwy,Laguna Hills,Orange,CA,92653,CA - Anthem BC,Internal Medicine,ACO
5398,"Allamehzadeh ,Reza,",24881 Alicia Pkwy,Laguna Hills,Orange,CA,92653,CA - Anthem BC,Nephrology,ACO
5399,"Allamehzadeh ,Reza,",25982 Pala,Mission Viejo,Orange,CA,92691,CA - Anthem BC,Internal Medicine,ACO
5400,"Allamehzadeh ,Reza,",25982 Pala,Mission Viejo,Orange,CA,92691,CA - Anthem BC,Nephrology,ACO
5401,"Allan ,Jessica,M",3555 Cesar Chavez,San Francisco,San Francisco,CA,94110,CA - Anthem BC,Neonatial Perinatal Medicine,ACO
5402,"Allan ,Jessica,M",3555 Cesar Chavez,San Francisco,San Francisco,CA,94110,CA - Anthem BC,Pediatrics,ACO
5403,"Allan ,Jessica,M",3700 California St,San Francisco,San Francisco,CA,94118,CA - Anthem BC,Neonatial Perinatal Medicine,ACO
5404,"Allan ,Jessica,M",3700 California St,San Francisco,San Francisco,CA,94118,CA - Anthem BC,Pediatrics,ACO
5405,"Allan ,Jessica,M",795 El Camino Real,Palo Alto,Santa Clara,CA,94301,CA - Anthem BC,Neonatial Perinatal Medicine,ACO
5406,"Allan ,Jessica,M",795 El Camino Real,Palo Alto,Santa Clara,CA,94301,CA - Anthem BC,Pediatrics,ACO
5407,Allan D Singer MD Inc and,3440 Lomita Blvd,Torrance,Los Angeles,CA,90505,CA - BS of California,Allergy,ACO
5408,Allan Lee MD Inc,400 Evelyn Ave,Albany,Alameda,CA,94706,CA - Anthem BC,Internal Medicine,ACO
5409,"Allari ,Timothy,W",2025 Soquel Ave,Santa Cruz,Santa Cruz,CA,95062,CA - Anthem BC,Internal Medicine,ACO
5410,"Allari ,Timothy,W",2025 Soquel Ave,Santa Cruz,Santa Cruz,CA,95062,CA - Anthem BC,Internal Sports Medicine,ACO
5411,"Alldredge ,Jill,K",1000 W La Veta Ave,Orange,Orange,CA,92868,CA - Anthem BC,Gynecologic Oncology,ACO
5412,"Alldredge ,Jill,K",1000 W La Veta Ave,Orange,Orange,CA,92868,CA - Anthem BC,OB-Gynecology,ACO
5413,"Alldredge ,Jill,K",101 The City Dr S,Orange,Orange,CA,92868,CA - Anthem BC,Gynecologic Oncology,ACO
5414,"Alldredge ,Jill,K",101 The City Dr S,Orange,Orange,CA,92868,CA - Anthem BC,OB-Gynecology,ACO
5415,"Alldredge ,Jill,K",24411 Health Center Dr,Laguna Hills,Orange,CA,92653,CA - Anthem BC,Gynecologic Oncology,ACO
5416,"Alldredge ,Jill,K",24411 Health Center Dr,Laguna Hills,Orange,CA,92653,CA - Anthem BC,OB-Gynecology,ACO
5417,"Alldredge ,Jill,K",2810 Long Beach Blvd,Long Beach,Los Angeles,CA,90806,CA - Anthem BC,Gynecologic Oncology,ACO
5418,"Alldredge ,Jill,K",2810 Long Beach Blvd,Long Beach,Los Angeles,CA,90806,CA - Anthem BC,OB-Gynecology,ACO
5419,"Allen ,Bruce,L",50 S San Mateo Dr,San Mateo,San Mateo,CA,94401,CA - Anthem BC,General Surgery,ACO
5420,"Allen ,Bruce,L",50 S San Mateo Dr,San Mateo,San Mateo,CA,94401,CA - Anthem BC,Thoracic Surgery,ACO
5421,"Allen ,Bruce,L",50 S San Mateo Dr,San Mateo,San Mateo,CA,94401,CA - Anthem BC,Vascular Surgery,ACO
5422,"Allen ,Gwen,M",1045 W Redondo Beach Blvd,Gardena,Los Angeles,CA,90247,CA - Anthem BC,OB-Gynecology,ACO
5423,"Allen ,Howard,N",414 N Camden Dr,Beverly Hills,Los Angeles,CA,90210,CA - Anthem BC,Cardiovascular Disease,ACO
5424,"Allen ,Howard,N",414 N Camden Dr,Beverly Hills,Los Angeles,CA,90210,CA - Anthem BC,Internal Medicine,ACO
5425,"Allen ,Howard,N",8635 W 3rd St,Los Angeles,Los Angeles,CA,90048,CA - Anthem BC,Cardiovascular Disease,ACO
5426,"Allen ,Howard,N",8635 W 3rd St,Los Angeles,Los Angeles,CA,90048,CA - Anthem BC,Internal Medicine,ACO
5427,"Allen ,Joseph,E",4116 W Point Loma Blvd,San Diego,San Diego,CA,92110,CA - Anthem BC,Family Practice,ACO
5428,"Allen ,Joseph,E",4116 W Point Loma Blvd,San Diego,San Diego,CA,92110,CA - Anthem BC,Internal Sports Medicine,ACO
5429,"Allen ,Julie,L",1201 Alhambra Blvd,Sacramento,Sacramento,CA,95816,CA - BS of California,General Practice,ACO
5430,"Allen ,Julie,L",2575 E Bidwell St,Folsom,Sacramento,CA,95630,CA - BS of California,General Practice,ACO
5431,"Allen ,Julie,L",8170 Laguna Blvd,Elk Grove,Sacramento,CA,95758,CA - BS of California,General Practice,ACO
5432,"Allen ,Latrice,M",3440 Lomita Blvd,Torrance,Los Angeles,CA,90505,CA - BS of California,OB-Gynecology,ACO
5433,"Allen ,Patti,A",401 Old San Francisco Rd,Sunnyvale,Santa Clara,CA,94086,CA - Anthem BC,Internal Medicine,ACO
5434,"Allen ,Patti,A",610 Frederick St,Santa Cruz,Santa Cruz,CA,95062,CA - Anthem BC,Internal Medicine,ACO
5435,"Allen ,Robert,D",5400 W Hillsdale Ave,Visalia,Tulare,CA,93291,CA - Anthem BC,Family Practice,PCMH
5436,"Allen ,Robert,H",2261 Douglas Blvd,Roseville,Placer,CA,95661,CA - Anthem BC,Cardiovascular Disease,ACO
5437,"Allen ,Robert,H",2261 Douglas Blvd,Roseville,Placer,CA,95661,CA - Anthem BC,Orthopedic Surgery,ACO
5438,"Allen ,Robert,H",2261 Douglas Blvd,Roseville,Placer,CA,95661,CA - Anthem BC,Thoracic Surgery,ACO
5439,"Allen ,Robert,H",2261 Douglas Blvd,Roseville,Placer,CA,95661,CA - Anthem BC,Vascular Surgery,ACO
5440,"Allen ,Robert,H",4860 Y St,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Cardiovascular Disease,ACO
5441,"Allen ,Robert,H",4860 Y St,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Orthopedic Surgery,ACO
5442,"Allen ,Robert,H",4860 Y St,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Thoracic Surgery,ACO
5443,"Allen ,Robert,H",4860 Y St,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Vascular Surgery,ACO
5444,"Allen ,Robert,J",22855 Lake Forest Dr,Lake Forest,Orange,CA,92630,CA - Anthem BC,Emergency Medicine,ACO
5445,"Allen ,Robert,J",22855 Lake Forest Dr,Lake Forest,Orange,CA,92630,CA - Anthem BC,Family Practice,ACO
5446,"Allen ,Robert,J",22855 Lake Forest Dr,Lake Forest,Orange,CA,92630,CA - Anthem BC,Internal Medicine,ACO
5447,"Allen ,Robert,J",23962 Alicia Pkwy,Mission Viejo,Orange,CA,92691,CA - Anthem BC,Emergency Medicine,ACO
5448,"Allen ,Robert,J",23962 Alicia Pkwy,Mission Viejo,Orange,CA,92691,CA - Anthem BC,Family Practice,ACO
5449,"Allen ,Robert,J",23962 Alicia Pkwy,Mission Viejo,Orange,CA,92691,CA - Anthem BC,Internal Medicine,ACO
5450,"Allen ,Roblee,P",2261 Douglas Blvd,Roseville,Placer,CA,95661,CA - Anthem BC,Critical Care Medicine,ACO
5451,"Allen ,Roblee,P",2261 Douglas Blvd,Roseville,Placer,CA,95661,CA - Anthem BC,Internal Medicine,ACO
5452,"Allen ,Roblee,P",2261 Douglas Blvd,Roseville,Placer,CA,95661,CA - Anthem BC,Pulmonary Diseases,ACO
5453,"Allen ,Roblee,P",2825 J St,Sacramento,Sacramento,CA,95816,CA - Anthem BC,Critical Care Medicine,ACO
5454,"Allen ,Roblee,P",2825 J St,Sacramento,Sacramento,CA,95816,CA - Anthem BC,Internal Medicine,ACO
5455,"Allen ,Roblee,P",2825 J St,Sacramento,Sacramento,CA,95816,CA - Anthem BC,Pulmonary Diseases,ACO
5456,"Allen ,Susan,P",320 Superior Ave,Newport Beach,Orange,CA,92663,CA - Anthem BC,Infectious Diseases,ACO
5457,"Allen ,Susan,P",320 Superior Ave,Newport Beach,Orange,CA,92663,CA - Anthem BC,Internal Medicine,ACO
5458,"Allen Auerbach ,Martin,S",100 Ucla Medical Plz,Los Angeles,Los Angeles,CA,90024,CA - Anthem BC,Internal Medicine,ACO
5459,"Allen Auerbach ,Martin,S",100 Ucla Medical Plz,Los Angeles,Los Angeles,CA,90024,CA - Anthem BC,Nuclear Medicine,ACO
5460,"Allen Auerbach ,Martin,S",1225 15th St,Santa Monica,Los Angeles,CA,90404,CA - Anthem BC,Internal Medicine,ACO
5461,"Allen Auerbach ,Martin,S",1225 15th St,Santa Monica,Los Angeles,CA,90404,CA - Anthem BC,Nuclear Medicine,ACO
5462,"Allen Auerbach ,Martin,S",1245 16th St,Santa Monica,Los Angeles,CA,90404,CA - Anthem BC,Internal Medicine,ACO
5463,"Allen Auerbach ,Martin,S",1245 16th St,Santa Monica,Los Angeles,CA,90404,CA - Anthem BC,Nuclear Medicine,ACO
5464,"Allen Auerbach ,Martin,S",2020 Santa Monica Blvd,Santa Monica,Los Angeles,CA,90404,CA - Anthem BC,Internal Medicine,ACO
5465,"Allen Auerbach ,Martin,S",2020 Santa Monica Blvd,Santa Monica,Los Angeles,CA,90404,CA - Anthem BC,Nuclear Medicine,ACO
5466,"Allen Jr,Arthur,W",2100 Webster St,San Francisco,San Francisco,CA,94115,CA - Anthem BC,Ophthalmology,ACO
5467,Allen Susan Park,320 Superior Ave,Newport Beach,Orange,CA,92663,CA - Anthem BC,Internal Medicine,ACO
5468,Allergy & Asthma Care Ctr of So Cal,3816 Woodruff Ave,Long Beach,Los Angeles,CA,90808,CA - Anthem BC,Allergy & Immunology,ACO
5469,Allergy & Asthma Medical Group of The Bay Area Inc,1460 N Camino Alto,Vallejo,Solano,CA,94589,CA - Anthem BC,Allergy & Immunology,ACO
5470,Allergy & Asthma Medical Group of The Bay Area Inc,2305 Camino Ramon,San Ramon,Contra Costa,CA,94583,CA - Anthem BC,Allergy & Immunology,ACO
5471,Allergy & Asthma Medical Group of The Bay Area Inc,3010 Colby St,Berkeley,Alameda,CA,94705,CA - Anthem BC,Allergy & Immunology,ACO
5472,Allergy & Asthma Medical Group of The Bay Area Inc,350 John Muir Pkwy,Brentwood,Contra Costa,CA,94513,CA - Anthem BC,Allergy & Immunology,ACO
5473,Allergy & Asthma Medical Group of The Bay Area Inc,370 N Wiget Ln,Walnut Creek,Contra Costa,CA,94598,CA - Anthem BC,Allergy & Immunology,ACO
5474,Allergy & Asthma Medical Group of The Bay Area Inc,5924 Stoneridge Dr,Pleasanton,Alameda,CA,94588,CA - Anthem BC,Allergy & Immunology,ACO
5475,Allergy & Asthma Specialist Med Grp,17742 Beach Blvd,Huntington Beach,Orange,CA,92647,CA - Anthem BC,Allergy & Immunology,ACO
5476,Allergy and Asthma Assoc,200 Jose Figueres Ave,San Jose,Santa Clara,CA,95116,CA - Anthem BC,Allergy & Immunology,ACO
5477,Allergy and Asthma Assoc,2287 Mowry Ave,Fremont,Alameda,CA,94538,CA - Anthem BC,Allergy & Immunology,ACO
5478,Allergy and Asthma Assoc,285 South Dr,Mountain View,Santa Clara,CA,94040,CA - Anthem BC,Allergy & Immunology,ACO
5479,Allergy and Asthma Assoc,3329 Mission Dr,Santa Cruz,Santa Cruz,CA,95065,CA - Anthem BC,Allergy & Immunology,ACO
5480,Allergy and Asthma Assoc,337 El Dorado St,Monterey,Monterey,CA,93940,CA - Anthem BC,Allergy & Immunology,ACO
5481,Allergy and Asthma Assoc,393 Blossom Hill Rd,San Jose,Santa Clara,CA,95123,CA - Anthem BC,Allergy & Immunology,ACO
5482,Allergy and Asthma Assoc,4050 Moorpark Ave,San Jose,Santa Clara,CA,95117,CA - Anthem BC,Allergy & Immunology,ACO
5483,Allergy and Asthma Assoc,9360 N Name Uno,Gilroy,Santa Clara,CA,95020,CA - Anthem BC,Allergy & Immunology,ACO
5484,Allergy and Asthma Assocs of,200 Jose Figueres Ave,San Jose,Santa Clara,CA,95116,CA - BS of California,Allergy,ACO
5485,Allergy and Asthma Assocs of,2287 Mowry Ave,Fremont,Alameda,CA,94538,CA - BS of California,Allergy,ACO
5486,Allergy and Asthma Assocs of,285 South Dr,Mountain View,Santa Clara,CA,94040,CA - BS of California,Allergy,ACO
5487,Allergy and Asthma Assocs of,3329 Mission Dr,Santa Cruz,Santa Cruz,CA,95065,CA - BS of California,Allergy,ACO
5488,Allergy and Asthma Assocs of,337 El Dorado St,Monterey,Monterey,CA,93940,CA - BS of California,Allergy,ACO
5489,Allergy and Asthma Assocs of,393 Blossom Hill Rd,San Jose,Santa Clara,CA,95123,CA - BS of California,Allergy,ACO
5490,Allergy and Asthma Assocs of,4050 Moorpark Ave,San Jose,Santa Clara,CA,95117,CA - BS of California,Allergy,ACO
5491,Allergy and Asthma Assocs of,9360 N Name Uno,Gilroy,Santa Clara,CA,95020,CA - BS of California,Allergy,ACO
5492,Allergy and Asthma Cnslts,27171 Calaroga Ave,Hayward,Alameda,CA,94545,CA - BS of California,Allergy,ACO
5493,Allergy and Asthma Cnslts,369 Main St,Redwood City,San Mateo,CA,94063,CA - BS of California,Allergy,ACO
