id,name,address,city,county,state,zip,plan,specialty,type
244096,Mankato Clinic LTD,1230 E Main St,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,PCMH
244097,Mankato Clinic LTD,1230 E Main St,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Urgent Care Center,PCMH
244098,Mankato Clinic LTD,1400 Madison Ave,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,PCMH
244099,Mankato Clinic LTD,1421 Premier Dr,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,PCMH
244100,Mankato Clinic LTD,1575 Lookout Dr,Mankato,Nicollet,MN,56003,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,PCMH
244101,Mankato Clinic LTD,1809 Adams St,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,PCMH
244102,Mankato Clinic LTD,1809 Adams St,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Urgent Care Center,PCMH
244103,Mankato Clinic LTD,1900 Sunrise Dr,Saint Peter,Nicollet,MN,56082,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,PCMH
244104,Mankato Clinic LTD,1901 Old Minnesota Ave,Saint Peter,Nicollet,MN,56082,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,PCMH
244105,Mankato Clinic LTD,221 S Murphy St,Lake Crystal,Blue Earth,MN,56055,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,PCMH
244106,Mankato Surgery Center,1411 Premier Dr,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Ambulatory Surgical Center,PCMH
244107,Maple Grove Hospital,9875 Hospital Dr,Maple Grove,Hennepin,MN,55369,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244108,Maple Grove Hospital Corporation,9875 Hospital Dr,Maple Grove,Hennepin,MN,55369,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244109,Maps Medical Pain Clinics,11855 Ulysses St NE,Blaine,Anoka,MN,55434,MN - BCBS of Minnesota,Pain Medicine,ACO
244110,Maps Medical Pain Clinics,1601 Saint Francis Ave,Shakopee,Scott,MN,55379,MN - BCBS of Minnesota,Pain Medicine,ACO
244111,Maps Medical Pain Clinics,17 Exchange St W,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Pain Medicine,ACO
244112,Maps Medical Pain Clinics,1700 University Ave W,Saint Paul,Ramsey,MN,55104,MN - BCBS of Minnesota,Pain Medicine,ACO
244113,Maps Medical Pain Clinics,1950 Curve Crest Blvd W,Stillwater,Washington,MN,55082,MN - BCBS of Minnesota,Pain Medicine,ACO
244114,Maps Medical Pain Clinics,2104 Northdale Blvd NW,Minneapolis,Anoka,MN,55433,MN - BCBS of Minnesota,Pain Medicine,ACO
244115,Maps Medical Pain Clinics,3000 Hundertmark Rd,Chaska,Carver,MN,55318,MN - BCBS of Minnesota,Pain Medicine,ACO
244116,Maps Medical Pain Clinics,3300 Oakdale Ave N,Robbinsdale,Hennepin,MN,55422,MN - BCBS of Minnesota,Pain Medicine,ACO
244117,Maps Medical Pain Clinics,3640 Talmage Cir,Vadnais Heights,Ramsey,MN,55110,MN - BCBS of Minnesota,Pain Medicine,ACO
244118,Maps Medical Pain Clinics,502 E 2nd St,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,Pain Medicine,ACO
244119,Maps Medical Pain Clinics,5502 W Broadway Ave,Crystal,Hennepin,MN,55428,MN - BCBS of Minnesota,Pain Medicine,ACO
244120,Maps Medical Pain Clinics,675 E Nicollet Blvd,Burnsville,Dakota,MN,55337,MN - BCBS of Minnesota,Pain Medicine,ACO
244121,Maps Medical Pain Clinics,7390 France Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Pain Medicine,ACO
244122,Maps Medical Pain Clinics,7400 France Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Pain Medicine,ACO
244123,Maps Medical Pain Clinics,7450 France Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Pain Medicine,ACO
244124,Maps Medical Pain Clinics,810 Lilac Dr N,Golden Valley,Hennepin,MN,55422,MN - BCBS of Minnesota,Pain Medicine,ACO
244125,Maps Medical Pain Clinics,8290 University Ave NE,Fridley,Anoka,MN,55432,MN - BCBS of Minnesota,Pain Medicine,ACO
244126,Maps Medical Pain Clinics,8650 Hudson Blvd N,Lake Elmo,Washington,MN,55042,MN - BCBS of Minnesota,Pain Medicine,ACO
244127,Maps Medical Pain Clinics,8675 Valley Creek Rd,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,Pain Medicine,ACO
244128,Maps Medical Pain Clinics,915 E 1st St,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,Pain Medicine,ACO
244129,Maps Medical Pain Clinics,920 E 28th St,Minneapolis,Hennepin,MN,55407,MN - BCBS of Minnesota,Pain Medicine,ACO
244130,Maps Medical Pain Clinics,9550 Upland Ln N,Maple Grove,Hennepin,MN,55369,MN - BCBS of Minnesota,Pain Medicine,ACO
244131,Mayo Clinic Health System Albert Lea and Austin,1000 1st Dr NW,Austin,Mower,MN,55912,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244132,Mayo Clinic Health System Albert Lea and Austin,1000 1st Dr NW,Austin,Mower,MN,55912,MN - BCBS of Minnesota,Home Hospice Care,ACO
244133,Mayo Clinic Health System Albert Lea and Austin,1000 1st Dr NW,Austin,Mower,MN,55912,MN - BCBS of Minnesota,Medicare Defined Swing Bed Unit,ACO
244134,Mayo Clinic Health System Albert Lea and Austin,1000 1st Dr NW,Austin,Mower,MN,55912,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244135,Mayo Clinic Health System Albert Lea and Austin,1000 1st Dr NW,Austin,Mower,MN,55912,MN - BCBS of Minnesota,Pharmacy/DME Supplier,ACO
244136,Mayo Clinic Health System Albert Lea and Austin,1000 1st Dr NW,Austin,Mower,MN,55912,MN - BCBS of Minnesota,Urgent Care Center,ACO
244137,Mayo Clinic Health System Albert Lea and Austin,120 N Main St,Kiester,Faribault,MN,56051,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244138,Mayo Clinic Health System Albert Lea and Austin,1705 SE Broadway Ave,Albert Lea,Freeborn,MN,56007,MN - BCBS of Minnesota,Home Health Care Agency,ACO
244139,Mayo Clinic Health System Albert Lea and Austin,1705 SE Broadway Ave,Albert Lea,Freeborn,MN,56007,MN - BCBS of Minnesota,Home Hospice Care,ACO
244140,Mayo Clinic Health System Albert Lea and Austin,192 Washington Ave,Alden,Freeborn,MN,56009,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244141,Mayo Clinic Health System Albert Lea and Austin,301 S Broadway,Wells,Faribault,MN,56097,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244142,Mayo Clinic Health System Albert Lea and Austin,318 1st St SW,New Richland,Waseca,MN,56072,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244143,Mayo Clinic Health System Albert Lea and Austin,404 W Fountain St,Albert Lea,Freeborn,MN,56007,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244144,Mayo Clinic Health System Albert Lea and Austin,404 W Fountain St,Albert Lea,Freeborn,MN,56007,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244145,Mayo Clinic Health System Albert Lea and Austin,405 E Main St,Blmng Prairie,Steele,MN,55917,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244146,Mayo Clinic Health System Albert Lea and Austin,405 E Main St,Blmng Prairie,Steele,MN,55917,MN - BCBS of Minnesota,Urgent Care Center,ACO
244147,Mayo Clinic Health System Albert Lea and Austin,671 E Main St,Le Roy,Mower,MN,55951,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244148,Mayo Clinic Health System Albert Lea and Austin,908 W Main St,Adams,Mower,MN,55909,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244149,Mayo Clinic Health System Cannon Falls Med Center,32021 County 24 Blvd,Cannon Falls,Goodhue,MN,55009,MN - BCBS of Minnesota,Family Practice,ACO
244150,Mayo Clinic Health System Cannon Falls Med Center,32021 County 24 Blvd,Cannon Falls,Goodhue,MN,55009,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244151,Mayo Clinic Health System Cannon Falls Med Center,32021 County 24 Blvd,Cannon Falls,Goodhue,MN,55009,MN - BCBS of Minnesota,Medicare Defined Swing Bed Unit,ACO
244152,Mayo Clinic Health System Cannon Falls Med Center,32021 County 24 Blvd,Cannon Falls,Goodhue,MN,55009,MN - BCBS of Minnesota,Urgent Care Center,ACO
244153,Mayo Clinic Health System Fairmont Comm Hosp C&Nc,800 Medical Center Dr,Fairmont,Martin,MN,56031,MN - BCBS of Minnesota,Medicare Defined Swing Bed Unit,ACO
244154,Mayo Clinic Health System Fairmont Medical Center,32 N Main St,Sherburn,Martin,MN,56171,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244155,Mayo Clinic Health System Fairmont Medical Center,401 N 4th Ave E,Truman,Martin,MN,56088,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244156,Mayo Clinic Health System Fairmont Medical Center,411 S Grove St,Blue Earth,Faribault,MN,56013,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244157,Mayo Clinic Health System Fairmont Medical Center,800 Medical Center Dr,Fairmont,Martin,MN,56031,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244158,Mayo Clinic Health System Fairmont Medical Center,800 Medical Center Dr,Fairmont,Martin,MN,56031,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244159,Mayo Clinic Health System Fairmont Medical Center,800 Medical Center Dr,Fairmont,Martin,MN,56031,MN - BCBS of Minnesota,Skilled Nursing Facility,ACO
244160,Mayo Clinic Health System Fairmont Mtm,800 Medical Center Dr,Fairmont,Martin,MN,56031,MN - BCBS of Minnesota,Pharmacist,ACO
244161,Mayo Clinic Health System Franciscan Healthcare,524 N Elm St,La Crescent,Houston,MN,55947,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244162,Mayo Clinic Health System Franciscan Healthcare,701 N Sprague St,Caledonia,Houston,MN,55921,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244163,Mayo Clinic Health System In Red Wing Clinic,1407 W 4th St,Red Wing,Goodhue,MN,55066,MN - BCBS of Minnesota,Clinic/Center - Mental Health (Including Community Mental Health Cente,ACO
244164,Mayo Clinic Health System In Red Wing Clinic,701 Hewitt Blvd,Red Wing,Goodhue,MN,55066,MN - BCBS of Minnesota,Clinic/Center - Mental Health (Including Community Mental Health Cente,ACO
244165,Mayo Clinic Health System Lake City Clinic,500 W Grant St,Lake City,Wabasha,MN,55041,MN - BCBS of Minnesota,Family Practice,ACO
244166,Mayo Clinic Health System Lake City Med Center,1202 Grant Blvd W,Wabasha,Wabasha,MN,55981,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244167,Mayo Clinic Health System Lake City Med Center,275 1st St SW,Plainview,Wabasha,MN,55964,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244168,Mayo Clinic Health System Lake City Med Center,500 W Grant St,Lake City,Wabasha,MN,55041,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244169,Mayo Clinic Health System Lake City Med Center,500 W Grant St,Lake City,Wabasha,MN,55041,MN - BCBS of Minnesota,Medicare Defined Swing Bed Unit,ACO
244170,Mayo Clinic Health System Lake City Nursing Home,500 W Grant St,Lake City,Wabasha,MN,55041,MN - BCBS of Minnesota,Skilled Nursing Facility,ACO
244171,Mayo Clinic Health System Lake Crystal,200 E Prince St,Lake Crystal,Blue Earth,MN,56055,MN - BCBS of Minnesota,Family Practice,ACO
244172,Mayo Clinic Health System Le Sueur Clinic,625 S 4th St,Le Sueur,Le Sueur,MN,56058,MN - BCBS of Minnesota,Family Practice,ACO
244173,Mayo Clinic Health System Mankato,1025 Marsh St,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244174,Mayo Clinic Health System Mankato,304 Belle Ave,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Independent Laboratory,ACO
244175,Mayo Clinic Health System Mankato Clinic,101 Martin Luther King Dr,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244176,Mayo Clinic Health System Mankato Clinic,101 Martin Luther King Dr,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Urgent Care Center,ACO
244177,Mayo Clinic Health System Mankato Clinic,1015 Marsh St,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244178,Mayo Clinic Health System Mankato Clinic,1400 Madison Ave,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244179,Mayo Clinic Health System Mankato Clinic,1695 Lor Ray Dr,Mankato,Nicollet,MN,56003,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244180,Mayo Clinic Health System Mankato Dialysis,1025 Marsh St,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Renal Dialysis Center,ACO
244181,Mayo Clinic Health System Mankato DME,1400 Madison Ave,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Durable Medical Equipment Supplier,ACO
244182,Mayo Clinic Health System Mankato Hospice,1025 Marsh St,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Home Hospice Care,ACO
244183,Mayo Clinic Health System Mtm,1015 Marsh St,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Pharmacist,ACO
244184,Mayo Clinic Health System New Prague,301 2nd St NE,New Prague,Le Sueur,MN,56071,MN - BCBS of Minnesota,Nurse Anesthetist,ACO
244185,Mayo Clinic Health System New Prague Physical Med,314 Main St E,New Prague,Le Sueur,MN,56071,MN - BCBS of Minnesota,Occupational Therapist,ACO
244186,Mayo Clinic Health System New Prague Physical Med,314 Main St E,New Prague,Le Sueur,MN,56071,MN - BCBS of Minnesota,Speech Therapist,ACO
244187,Mayo Clinic Health System St James Medical Center,1101 Moulton And Parsons Dr,Saint James,Watonwan,MN,56081,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244188,Mayo Clinic Health System St James Medical Center,1101 Moulton And Parsons Dr,Saint James,Watonwan,MN,56081,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244189,Mayo Clinic Health System St James Medical Center,1101 Moulton And Parsons Dr,Saint James,Watonwan,MN,56081,MN - BCBS of Minnesota,Urgent Care Center,ACO
244190,Mayo Clinic Health System St James Medical Center,437 Main St E,Trimont,Martin,MN,56176,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244191,Mayo Clinic Health System St James Medical Center,437 Main St E,Trimont,Martin,MN,56176,MN - BCBS of Minnesota,Urgent Care Center,ACO
244192,Mayo Clinic Health System St James Medical Mtm,1101 Moulton And Parsons Dr,Saint James,Watonwan,MN,56081,MN - BCBS of Minnesota,Pharmacist,ACO
244193,Mayo Clinic Health System St Peter Clinic,1900 Sunrise Dr,Saint Peter,Nicollet,MN,56082,MN - BCBS of Minnesota,Family Practice,ACO
244194,Mayo Clinic Health System St Peter Le Sueur Cli,1900 Sunrise Dr,Saint Peter,Nicollet,MN,56082,MN - BCBS of Minnesota,Chiropractor,ACO
244195,Mayo Clinic Health System St Peter Le Sueur Cli,625 S 4th St,Le Sueur,Le Sueur,MN,56058,MN - BCBS of Minnesota,Chiropractor,ACO
244196,Mayo Clinic Health System Waseca Medical Center,212 Lake St E,Waterville,Le Sueur,MN,56096,MN - BCBS of Minnesota,Family Practice,ACO
244197,Mayo Clinic Health System Waseca Medical Center,312 N Main St,Janesville,Waseca,MN,56048,MN - BCBS of Minnesota,Family Practice,ACO
244198,Mayo Clinic Health System Waseca Medical Center,501 State St N,Waseca,Waseca,MN,56093,MN - BCBS of Minnesota,Family Practice,ACO
244199,Mayo Clinic Health System Waseca Medical Center,501 State St N,Waseca,Waseca,MN,56093,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244200,Mayo Clinic Health System Waseca Medical Center,501 State St N,Waseca,Waseca,MN,56093,MN - BCBS of Minnesota,Medicare Defined Swing Bed Unit,ACO
244201,Mayo Clinic Health System Waseca Medical Center,501 State St N,Waseca,Waseca,MN,56093,MN - BCBS of Minnesota,Urgent Care Center,ACO
244202,Mayo Clinic Health System Waseca Medical Mtm,501 State St N,Waseca,Waseca,MN,56093,MN - BCBS of Minnesota,Pharmacist,ACO
244203,Mayo Clinic Store Albert Lea,404 W Fountain St,Albert Lea,Freeborn,MN,56007,MN - BCBS of Minnesota,Durable Medical Equipment Supplier,ACO
244204,Mayo Clinic Store Austin,1000 1st Dr NW,Austin,Mower,MN,55912,MN - BCBS of Minnesota,Durable Medical Equipment Supplier,ACO
244205,Mayo Clinic Store Fairmont,800 Medical Center Dr,Fairmont,Martin,MN,56031,MN - BCBS of Minnesota,Durable Medical Equipment Supplier,ACO
244206,Mayo Clnic Health System Mankato,1025 Marsh St,Mankato,Blue Earth,MN,56001,MN - BCBS of Minnesota,Renal Dialysis Center,ACO
244207,Melrose Area Hospital,525 Main St W,Melrose,Stearns,MN,56352,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244208,Melrose Area Hospital,525 Main St W,Melrose,Stearns,MN,56352,MN - BCBS of Minnesota,Medicare Defined Swing Bed Unit,ACO
244209,Melrose Area Hospital,525 Main St W,Melrose,Stearns,MN,56352,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244210,Melrose Clinic,525 Main St W,Melrose,Stearns,MN,56352,MN - BCBS of Minnesota,Family Practice,ACO
244211,Melrose Clinic,525 Main St W,Melrose,Stearns,MN,56352,MN - BCBS of Minnesota,Rural Health Clinic,ACO
244212,Mendakota Pediatrics LTD,1880 Livingston Ave,West Saint Paul,Dakota,MN,55118,MN - BCBS of Minnesota,Pediatrics,ACO
244213,Mercy Hospital,4050 Coon Rapids Blvd NW,Coon Rapids,Anoka,MN,55433,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244214,Mercy Hospital An Allina Facility,4050 Coon Rapids Blvd NW,Coon Rapids,Anoka,MN,55433,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244215,Mercy Hospital An Allina Facilty Partial Psych,4050 Coon Rapids Blvd NW,Coon Rapids,Anoka,MN,55433,MN - BCBS of Minnesota,Inpatient Psychiatric,ACO
244216,Mercy Hospital Unity Campus,550 Osborne Rd NE,Fridley,Anoka,MN,55432,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244217,Mercy Hospital Unity Campus,550 Osborne Rd NE,Fridley,Anoka,MN,55432,MN - BCBS of Minnesota,Inpatient Psychiatric,ACO
244218,Metropolitan Heart & Vascular Institute,14181 Business Center Dr NW,Elk River,Sherburne,MN,55330,MN - BCBS of Minnesota,Cardiovascular Disease,ACO
244219,Metropolitan Heart & Vascular Institute,303 Catlin St,Buffalo,Wright,MN,55313,MN - BCBS of Minnesota,Cardiovascular Disease,ACO
244220,Metropolitan Heart & Vascular Institute,4040 Coon Rapids Blvd NW,Coon Rapids,Anoka,MN,55433,MN - BCBS of Minnesota,Cardiovascular Disease,ACO
244221,Metropolitan Heart & Vascular Institute,500 Osborne Rd NE,Fridley,Anoka,MN,55432,MN - BCBS of Minnesota,Cardiovascular Disease,ACO
244222,Midwest Ear Nose & Throat Specialists,14000 Nicollet Ave,Burnsville,Dakota,MN,55337,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
244223,Midwest Ear Nose & Throat Specialists,1675 Beam Ave,Maplewood,Ramsey,MN,55109,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
244224,Midwest Ear Nose & Throat Specialists,2080 Woodwinds Dr,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
244225,Midwest Ear Nose & Throat Specialists,225 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
244226,Midwest Ear Nose & Throat Specialists,3440 Oleary Ln,Eagan,Dakota,MN,55123,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
244227,Midwest Ear Nose & Throat Specialists,3460 Promenade Ave,Eagan,Dakota,MN,55123,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
244228,Midwest Hearing Aid Systems,1675 Beam Ave,Maplewood,Ramsey,MN,55109,MN - BCBS of Minnesota,Durable Medical Equipment Supplier,ACO
244229,Midwest Hearing Aid Systems,1675 Beam Ave,Maplewood,Ramsey,MN,55109,MN - BCBS of Minnesota,Hearing Aid Dealer,ACO
244230,Midwest Hearing Aid Systems,2080 Woodwinds Dr,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,Durable Medical Equipment Supplier,ACO
244231,Midwest Hearing Aid Systems,2080 Woodwinds Dr,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,Hearing Aid Dealer,ACO
244232,Midwest Hearing Aid Systems,255 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Durable Medical Equipment Supplier,ACO
244233,Midwest Hearing Aid Systems,255 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Hearing Aid Dealer,ACO
244234,Midwest Hearing Aid Systems,3440 Oleary Ln,Eagan,Dakota,MN,55123,MN - BCBS of Minnesota,Durable Medical Equipment Supplier,ACO
244235,Midwest Hearing Aid Systems,3440 Oleary Ln,Eagan,Dakota,MN,55123,MN - BCBS of Minnesota,Hearing Aid Dealer,ACO
